raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
"오늘 21만, 그리고 월요일에 22만 찍자",오늘 21만 그리고 월요일에 22만 찍자,"오늘 21만, 그리고 월요일에 22만 찍자",2024-06-07T09:21:38+09:00,0.0569,0.6259,0.3172,1
다 못 담았어,다 못 담았어,다 못 담았어,2025-02-28T15:16:16+09:00,0.0428,0.9267,0.0305,1
오늘.종가 매수??,오늘종가 매수,오늘.종가 매수??,2024-11-14T11:38:53+09:00,0.3637,0.4945,0.1417,1
"하고
한참 기둘렸네요.
슬슬 다시 담아봅니다.",하고 한참 기둘렸네요 슬슬 다시 담아봅니다,하고 한참 기둘렸네요. 슬슬 다시 담아봅니다.,2024-08-27T14:02:43+09:00,0.1009,0.8468,0.0523,1
외인 마지막까지 사는게 심상치않은데...?,외인 마지막까지 사는게 심상치않은데,외인 마지막까지 사는게 심상치않은데...?,2025-01-09T15:16:35+09:00,0.1749,0.7697,0.0554,1
장대양봉 잡아먹는 음봉 …,장대양봉 잡아먹는 음봉,장대양봉 잡아먹는 음봉,2024-07-30T09:42:37+09:00,0.1566,0.7608,0.0825,1
다시 오를거라고 믿어요 !,다시 오를거라고 믿어요,다시 오를거라고 믿어요 !,2024-12-06T10:10:48+09:00,0.1102,0.4021,0.4877,2
다시들어와본다,다시들어와본다,다시들어와본다,2024-11-13T14:07:24+09:00,0.0468,0.8099,0.1433,1
지금물타기?괜찮을까요?,지금물타기괜찮을까요,지금물타기?괜찮을까요?,2024-11-15T10:01:09+09:00,0.1047,0.8568,0.0385,1
"1. 취임식을 이틀 앞두고 밈코인 발행으로 시총 암호화폐 순위 20위 진입, 최대 상승률 18,000%.

야, 너 이래도 되는거야?

알빠노? 내가 1짱인데...

트럼프그룹이 80% 소유, 트럼프 미디어 그룹???

역시 취임식에 앞서 오프닝을 화려하게 장식해 주시는 트형이 있어 한편으로는 기대되지만 또 한편으로는 시장에 불러올 파장에 두려움이 생기는 것도 사실이다.

2. 중국의 미국 기업 제재 : 사실상 미국과 대립하겠다는 뜻이다.

원래 싸움 구경이 제일 재밌는데 지금 우리가 먼저 죽게 생겨서 웃을 수 없다...

3. 행정명령 100개 이상 준비

오늘부터 내 마음대로 할라니까 나머지 얘들은 알아서 기어라 이다.

비즈니스적인 면모가 뛰어나 어디로 튈지 모르기에 시장에 변동성을 엄청 줄 것이다.

4. 기술 규제 철폐를 통한 신산업 육성

양자 형들은 제발 저 100개 이상의 행정명령에 양자 투자가 들어가 있기를 기도해야 한다.

5. 머스크와 피터틸을 앞세운 페이팔 마피아의 전면 등장

권력이 쥐어진 이들이 불러올 혁신이 어디까지인지 상상이 안된다.

6. 한국은 위기 상황

현재 한국은 정말 심각한 위기 상황임을 다시 한번 알려드린다.

7. 반도체, Ai 정책에 촉각
최근 희비가 엇갈리고 있는 삼성과 Sk에 어떤 기회가 포착될지 귀추가 주목된다.


✔️ 앞으로 조롱과 비아냥 댓글에는 답을 하지 않겠습니다. 우리들의 시간은 소중하니까요.",1 취임식을 이틀 앞두고 밈코인 발행으로 시총 암호화폐 순위 20위 진입 최대 상승률 18000 야 너 이래도 되는거야 알빠노 내가 1짱인데 트럼프그룹이 80 소유 트럼프 미디어 그룹 역시 취임식에 앞서 오프닝을 화려하게 장식해 주시는 트형이 있어 한편으로는 기대되지만 또 한편으로는 시장에 불러올 파장에 두려움이 생기는 것도 사실이다 2 중국의 미국 기업 제재 사실상 미국과 대립하겠다는 뜻이다 원래 싸움 구경이 제일 재밌는데 지금 우리가 먼저 죽게 생겨서 웃을 수 없다 3 행정명령 100개 이상 준비 오늘부터 내 마음대로 할라니까 나머지 얘들은 알아서 기어라 이다 비즈니스적인 면모가 뛰어나 어디로 튈지 모르기에 시장에 변동성을 엄청 줄 것이다 4 기술 규제 철폐를 통한 신산업 육성 양자 형들은 제발 저 100개 이상의 행정명령에 양자 투자가 들어가 있기를 기도해야 한다 5 머스크와 피터틸을 앞세운 페이팔 마피아의 전면 등장 권력이 쥐어진 이들이 불러올 혁신이 어디까지인지 상상이 안된다 6 한국은 위기 상황 현재 한국은 정말 심각한 위기 상황임을 다시 한번 알려드린다 7 반도체 Ai 정책에 촉각 최근 희비가 엇갈리고 있는 삼성과 Sk에 어떤 기회가 포착될지 귀추가 주목된다 앞으로 조롱과 비아냥 댓글에는 답을 하지 않겠습니다 우리들의 시간은 소중하니까요,"1. 취임식을 이틀 앞두고 밈코인 발행으로 시총 암호화폐 순위 20위 진입, 최대 상승률 18,000. 야, 너 이래도 되는거야? 알빠노? 내가 1짱인데... 트럼프그룹이 80 소유, 트럼프 미디어 그룹??? 역시 취임식에 앞서 오프닝을 화려하게 장식해 주시는 트형이 있어 한편으로는 기대되지만 또 한편으로는 시장에 불러올 파장에 두려움이 생기는 것도 사실이다. 2. 중국의 미국 기업 제재 사실상 미국과 대립하겠다는 뜻이다. 원래 싸움 구경이 제일 재밌는데 지금 우리가 먼저 죽게 생겨서 웃을 수 없다... 3. 행정명령 100개 이상 준비 오늘부터 내 마음대로 할라니까 나머지 얘들은 알아서 기어라 이다. 비즈니스적인 면모가 뛰어나 어디로 튈지 모르기에 시장에 변동성을 엄청 줄 것이다. 4. 기술 규제 철폐를 통한 신산업 육성 양자 형들은 제발 저 100개 이상의 행정명령에 양자 투자가 들어가 있기를 기도해야 한다. 5. 머스크와 피터틸을 앞세운 페이팔 마피아의 전면 등장 권력이 쥐어진 이들이 불러올 혁신이 어디까지인지 상상이 안된다. 6. 한국은 위기 상황 현재 한국은 정말 심각한 위기 상황임을 다시 한번 알려드린다. 7. 반도체, Ai 정책에 촉각 최근 희비가 엇갈리고 있는 삼성과 Sk에 어떤 기회가 포착될지 귀추가 주목된다. 앞으로 조롱과 비아냥 댓글에는 답을 하지 않겠습니다. 우리들의 시간은 소중하니까요.",2025-01-19T21:45:32+09:00,0.2282,0.2682,0.5035,2
답인듯   망하진   않 겠 죠,답인듯 망하진 않 겠 죠,답인듯 망하진 않 겠 죠,2021-08-13T09:10:53+09:00,0.1357,0.8051,0.0592,1
내 주식창중에 유일한 빨간불은 너구나..,내 주식창중에 유일한 빨간불은 너구나,내 주식창중에 유일한 빨간불은 너구나..,2021-11-17T14:16:27+09:00,0.1355,0.6542,0.2103,1
왜그래,왜그래,왜그래,2024-08-23T12:24:57+09:00,0.0598,0.9199,0.0202,1
어디에 투자하겠습니까,어디에 투자하겠습니까,어디에 투자하겠습니까,2024-03-26T21:12:34+09:00,0.0672,0.8843,0.0485,1
주주님들 화이팅,주주님들 화이팅,주주님들 화이팅,2024-03-05T13:30:38+09:00,0.0352,0.9073,0.0575,1
여긴 국장이다 ㅋㅋ,여긴 국장이다,여긴 국장이다 ㅋㅋ,2024-11-11T12:18:23+09:00,0.0371,0.9265,0.0364,1
반도체 거품 증발해버렸다구 20가버렷!!,반도체 거품 증발해버렸다구 20가버렷,반도체 거품 증발해버렸다구 20가버렷!!,2024-08-16T11:31:55+09:00,0.4521,0.272,0.2759,0
백주 채우기,백주 채우기,백주 채우기,2024-01-03T13:39:34+09:00,0.1398,0.7922,0.068,1
"5일선에서 놀긴하는데
그냥 위에서 놀자..",5일선에서 놀긴하는데 그냥 위에서 놀자,5일선에서 놀긴하는데 그냥 위에서 놀자..,2024-12-06T13:12:08+09:00,0.0854,0.8398,0.0748,1
더떨어지네..,더떨어지네,더떨어지네..,2024-09-02T09:01:02+09:00,0.2296,0.6952,0.0751,1
진짜 어질어질하넼ㅋㅋㅌㅌㅌㅌㅌㅌ,진짜 어질어질하넼,진짜 어질어질하넼ㅋㅋㅌㅌㅌㅌㅌㅌ,2021-09-16T10:33:54+09:00,0.1264,0.8493,0.0244,1
빠염,빠염,빠염,2025-01-03T09:50:55+09:00,0.0661,0.903,0.031,1
싹쑤 들어왔다,싹쑤 들어왔다,싹쑤 들어왔다,2024-12-13T15:11:03+09:00,0.0856,0.7768,0.1376,1
20만원 매도벽이 좀있나보네,20만원 매도벽이 좀있나보네,20만원 매도벽이 좀있나보네,2024-11-06T10:02:00+09:00,0.4,0.4799,0.1201,1
다시 꾸역꾸역 올라오던데 휘리릭 내려가는거가 또,다시 꾸역꾸역 올라오던데 휘리릭 내려가는거가 또,다시 꾸역꾸역 올라오던데 휘리릭 내려가는거가 또,2025-01-28T03:27:50+09:00,0.2202,0.4936,0.2862,1
"진도준이 몇명이냐 도데체
타임머신 중량초과야",진도준이 몇명이냐 도데체 타임머신 중량초과야,진도준이 몇명이냐 도데체 타임머신 중량초과야,2024-07-22T16:05:33+09:00,0.2993,0.5461,0.1546,1
하..나보다 높은분잇습니까?..,하나보다 높은분잇습니까,하..나보다 높은분잇습니까?..,2022-12-07T10:00:45+09:00,0.0518,0.9126,0.0357,1
"하이닉스도 올려라 ㅋ
#양아치",하이닉스도 올려라 양아치,하이닉스도 올려라 ㅋ 양아치,2024-09-27T17:35:36+09:00,0.0627,0.4857,0.4516,1
고민이네,고민이네,고민이네,2024-07-24T10:47:28+09:00,0.0569,0.916,0.0271,1
회복력 미쳤다,회복력 미쳤다,회복력 미쳤다,2024-07-04T09:27:37+09:00,0.4072,0.4279,0.1649,1
"기대되는 주말이네요~
까르르~ ~
담주에 우리 투뿔소고기 파티하자구요~",기대되는 주말이네요 까르르 담주에 우리 투뿔소고기 파티하자구요,기대되는 주말이네요 까르르 담주에 우리 투뿔소고기 파티하자구요,2024-06-14T15:52:43+09:00,0.0908,0.4013,0.5079,2
놀랍게도 13.3에도 사람이있습니다 한달 전 쯤 원금 왔을 때 매도 후 추매했어야했는데...ㅠ -11%,놀랍게도 133에도 사람이있습니다 한달 전 쯤 원금 왔을 때 매도 후 추매했어야했는데 11,놀랍게도 13.3에도 사람이있습니다 한달 전 쯤 원금 왔을 때 매도 후 추매했어야했는데...ㅠ 11,2022-03-16T09:25:51+09:00,0.7323,0.1626,0.1051,0
20만 닉스 사랑해 고마워 기억해,20만 닉스 사랑해 고마워 기억해,20만 닉스 사랑해 고마워 기억해,2024-08-16T11:39:33+09:00,0.0479,0.8724,0.0797,1
아~너무일찍 팔아버렸네ᆢ,아너무일찍 팔아버렸네,아너무일찍 팔아버렸네ᆢ,2023-06-09T15:17:26+09:00,0.1208,0.8496,0.0297,1
"금요일 장인데 19층까지 얼른 복구했으면 좋겠네..
외인형들 제발 사줬으면 좋겠네..",금요일 장인데 19층까지 얼른 복구했으면 좋겠네 외인형들 제발 사줬으면 좋겠네,금요일 장인데 19층까지 얼른 복구했으면 좋겠네.. 외인형들 제발 사줬으면 좋겠네..,2024-08-02T09:14:48+09:00,0.144,0.6204,0.2356,1
이래놓고 다음주 대 폭락하면 걍 다 던지고 나감 ㅅㄱ,이래놓고 다음주 대 폭락하면 걍 다 던지고 나감,이래놓고 다음주 대 폭락하면 걍 다 던지고 나감 ㅅㄱ,2024-09-20T15:37:50+09:00,0.5588,0.1773,0.2639,0
18층 가즈아~~,18층 가즈아,18층 가즈아,2024-12-27T09:35:48+09:00,0.0155,0.0604,0.9241,2
19층인데 해가 뜨긴 할까여..아..............,19층인데 해가 뜨긴 할까여아,19층인데 해가 뜨긴 할까여..아..............,2024-11-29T09:09:12+09:00,0.0921,0.8669,0.041,1
익절하고 갑니다^~^,익절하고 갑니다,익절하고 갑니다,2023-04-21T19:42:34+09:00,0.0219,0.0598,0.9183,2
시간얼마 안남았는데.. 다시내려가나.. 196700을 못봤네..미치겠담,시간얼마 안남았는데 다시내려가나 196700을 못봤네미치겠담,시간얼마 안남았는데.. 다시내려가나.. 196700을 못봤네..미치겠담,2024-10-23T14:57:09+09:00,0.2183,0.4947,0.287,1
15일 오름,15일 오름,15일 오름,2021-10-13T18:56:54+09:00,0.1091,0.8401,0.0508,1
"SK하이닉스는 지난 한 주간 반등을 주었다가 다시 빠지는 흐름이 나왔습니다. 최근에 빠지는 것은 25년 1분기까지 레거시 반도체의 가격이 지속적으로 하향될 것이라는 외국계 증권사의 리포트에 영향을 받았습니다. 실제로 반도체 가격이 계속 빠지고 있고요. 국내 증권사도 앞다투어 4분기 영업이익 전망치를 신나게 낮추고 있습니다. 미국에서는 중국에 대한 AI반도체 수출 규제, 반도체 칩스법 전면 재검토 협박 등 뭐 하나 좋은게 없는 상황입니다. 저는 SK하이닉스를 154,700원까지는 계속 모아간다는 전략을 유지하고 있습니다. 실제로 오늘도 162,000원에 SK하이닉스를 추매 했습니다. 흘러내리는 차트 모습을 보니 154,700원 아래로도 쭉 빠질 가능성을 높게 보고 있습니다. 그러므로 아주 천천히 매수를 해 나갈 것입니다.

사실 11월 22일에는 기술적 반등신호가 나와서 반등을 주었는데도 불구하고, 별로 오르지도 못하고 다시 빠진 것입니다. 이러한 모습을 보면 매도세가 엄청나다는 것을 염두해 두어야겠습니다. 25년 2분기에는 DRAM ASP가 돌아설 것이라고 하니 천천히 매수해 나가면 조만간 사이클이 돌아오지 않을까 하는 생각은 하고 있습니다. 다만 최악의 시나리오로 여기서 미국이 혹시라도 무너지면?? 이라는 무서운 생각도 들고 있으니 신중하게 매수해 나갈 것입니다. SK하이닉스는 굳이 손절할 생각은 아직 없습니다.

정말 힘든 장이 이어지고 있습니다. 무엇이 되었건 살아남아야 주식으로 빛을 볼 날도 오는 것입니다. 자신만의 투자법을 잘 개발해서 모두 잘 살아남으시길 기도합니다^^. 다음주 뵙겠습니다~",SK하이닉스는 지난 한 주간 반등을 주었다가 다시 빠지는 흐름이 나왔습니다 최근에 빠지는 것은 25년 1분기까지 레거시 반도체의 가격이 지속적으로 하향될 것이라는 외국계 증권사의 리포트에 영향을 받았습니다 실제로 반도체 가격이 계속 빠지고 있고요 국내 증권사도 앞다투어 4분기 영업이익 전망치를 신나게 낮추고 있습니다 미국에서는 중국에 대한 AI반도체 수출 규제 반도체 칩스법 전면 재검토 협박 등 뭐 하나 좋은게 없는 상황입니다 저는 SK하이닉스를 154700원까지는 계속 모아간다는 전략을 유지하고 있습니다 실제로 오늘도 162000원에 SK하이닉스를 추매 했습니다 흘러내리는 차트 모습을 보니 154700원 아래로도 쭉 빠질 가능성을 높게 보고 있습니다 그러므로 아주 천천히 매수를 해 나갈 것입니다 사실 11월 22일에는 기술적 반등신호가 나와서 반등을 주었는데도 불구하고 별로 오르지도 못하고 다시 빠진 것입니다 이러한 모습을 보면 매도세가 엄청나다는 것을 염두해 두어야겠습니다 25년 2분기에는 DRAM ASP가 돌아설 것이라고 하니 천천히 매수해 나가면 조만간 사이클이 돌아오지 않을까 하는 생각은 하고 있습니다 다만 최악의 시나리오로 여기서 미국이 혹시라도 무너지면 이라는 무서운 생각도 들고 있으니 신중하게 매수해 나갈 것입니다 SK하이닉스는 굳이 손절할 생각은 아직 없습니다 정말 힘든 장이 이어지고 있습니다 무엇이 되었건 살아남아야 주식으로 빛을 볼 날도 오는 것입니다 자신만의 투자법을 잘 개발해서 모두 잘 살아남으시길 기도합니다 다음주 뵙겠습니다,"SK하이닉스는 지난 한 주간 반등을 주었다가 다시 빠지는 흐름이 나왔습니다. 최근에 빠지는 것은 25년 1분기까지 레거시 반도체의 가격이 지속적으로 하향될 것이라는 외국계 증권사의 리포트에 영향을 받았습니다. 실제로 반도체 가격이 계속 빠지고 있고요. 국내 증권사도 앞다투어 4분기 영업이익 전망치를 신나게 낮추고 있습니다. 미국에서는 중국에 대한 AI반도체 수출 규제, 반도체 칩스법 전면 재검토 협박 등 뭐 하나 좋은게 없는 상황입니다. 저는 SK하이닉스를 154,700원까지는 계속 모아간다는 전략을 유지하고 있습니다. 실제로 오늘도 162,000원에 SK하이닉스를 추매 했습니다. 흘러내리는 차트 모습을 보니 154,700원 아래로도 쭉 빠질 가능성을 높게 보고 있습니다. 그러므로 아주 천천히 매수를 해 나갈 것입니다. 사실 11월 22일에는 기술적 반등신호가 나와서 반등을 주었는데도 불구하고, 별로 오르지도 못하고 다시 빠진 것입니다. 이러한 모습을 보면 매도세가 엄청나다는 것을 염두해 두어야겠습니다. 25년 2분기에는 DRAM ASP가 돌아설 것이라고 하니 천천히 매수해 나가면 조만간 사이클이 돌아오지 않을까 하는 생각은 하고 있습니다. 다만 최악의 시나리오로 여기서 미국이 혹시라도 무너지면?? 이라는 무서운 생각도 들고 있으니 신중하게 매수해 나갈 것입니다. SK하이닉스는 굳이 손절할 생각은 아직 없습니다. 정말 힘든 장이 이어지고 있습니다. 무엇이 되었건 살아남아야 주식으로 빛을 볼 날도 오는 것입니다. 자신만의 투자법을 잘 개발해서 모두 잘 살아남으시길 기도합니다. 다음주 뵙겠습니다",2024-11-28T22:05:10+09:00,0.2795,0.2198,0.5007,2
"음 외인들 무빙 진짜

사는 척 하다가 팔고
파는 척 하다가 사고
단타 엄청 하고
오늘은 뭐지??
이제 슬슬 사는건가??",음 외인들 무빙 진짜 사는 척 하다가 팔고 파는 척 하다가 사고 단타 엄청 하고 오늘은 뭐지 이제 슬슬 사는건가,음 외인들 무빙 진짜 사는 척 하다가 팔고 파는 척 하다가 사고 단타 엄청 하고 오늘은 뭐지?? 이제 슬슬 사는건가??,2024-09-11T15:07:54+09:00,0.3229,0.5046,0.1725,1
"역시 내가 들어가면 팍팍 떨어지지

여러분 돔황챠",역시 내가 들어가면 팍팍 떨어지지 여러분 돔황챠,역시 내가 들어가면 팍팍 떨어지지 여러분 돔황챠,2024-11-28T17:57:26+09:00,0.1895,0.5163,0.2942,1
마무리잘하자  마지막에약하드라ㅠ닉아,마무리잘하자 마지막에약하드라닉아,마무리잘하자 마지막에약하드라ㅠ닉아,2021-07-13T15:05:11+09:00,0.0555,0.8612,0.0833,1
설마 9만 밑으로 내려가는건 아니겠죠?,설마 9만 밑으로 내려가는건 아니겠죠,설마 9만 밑으로 내려가는건 아니겠죠?,2022-06-21T00:07:05+09:00,0.1883,0.638,0.1736,1
외인들 다 올려놨다고 팔기 시작하니까 또 꺾이네,외인들 다 올려놨다고 팔기 시작하니까 또 꺾이네,외인들 다 올려놨다고 팔기 시작하니까 또 꺾이네,2024-08-12T10:01:57+09:00,0.278,0.4476,0.2744,1
어제까지 계속  추매 했는데  더내려가다니.....요   무슨일이야,어제까지 계속 추매 했는데 더내려가다니요 무슨일이야,어제까지 계속 추매 했는데 더내려가다니.....요 무슨일이야,2021-07-21T14:16:40+09:00,0.7399,0.1498,0.1103,0
