text,label
저번때 데인게 너무 크다 ㅠ,1
사람 약올리나 ㅡㅡ,1
"저는 분명히 어제 절대 팔지 마시고
단단히 붙들고 있으시라고 전해드렸습니다",1
2022.09.19~,1
곧 가겠네,2
그냥 사서 모으는게 답,1
삼전으로단타연습하기,1
존버나 해야지..하나씩 모으면서,1
기관들 초반에 조금 사더니 단타치고 빠지네,0
힘을 못쓰고 주저앉내요,1
화이팅!,1
삼성이 망하는 그날까지. 화이팅!!!,1
강제장투ㅠㅠㅠ,0
"일단 지지선 터치 후 반등 중.
전저점에 손절잡고 진입해도 손익비 나쁘지 않아보임.
연말까지 박스권 형성하면서 지지받는지 봐야할듯",0
안쓰럽다,1
66000대 대기,1
그러게 기회줄때 탈출했어야죠;;,1
"조선주 타이틀이 좀 대단하긴하네
개인적으로 갤럭시 이번에 서클투서치, 화면 번역
이미지 편집 엄청 잘쓰고있는데

디자인도 기본, 플러스 모델 아이폰 닮아서 이쁘고
나같이 디자인보단 성능 우선시하는 부류들은 울트라 쓰면되고

퀵쉐어도 연동 너무잘되고 빨라서 잘쓰고있고
흠..",1
기적의 선반영 당했나 여기도,1
오늘은 폭락해서 바느질 중이네...,0
5프로....ㅠㅠ 눈물나네..,1
골든 타임 자난건가.. 삼전이 흥해야 나라가 흥하는데.. 흑,1
오늘진짜 신호등 파티ㅋㅋㅋ 가지가지하네,1
제발 인간들아 분할 매수좀 해라 나처럼 돈 다 잃지말고,2
.,1
아직 참고 기다려야하죠?,1
슬슬 물 탈때가 됐나보다! 가즈아잇!,2
나중에 다시 올게 삼전아🥲,1
형들 단타 하려면 이더리움을 들어가 지금 세일이야 ㅋㅋㅋㅋ,1
오늘은 좀 오를려나;;;,1
삼전스~장난 똥때리심?,1
어허 ..고꾸라지네,1
삼성가라 사라. 사라,1
쮝이네~~~~^^♡,1
미쳤네 진짜,1
"태슬라 424달러 후덜덜
넌 모냐???",1
정말 x같네,1
왜 못뚫는거냐,1
외국인도 보고 웃을듯ㅋㅋㅋ,1
3만전자 얘기 했던 맹구 어디감!,1
"오랬동안 기다렸다가 빨간불이길래 정리했는데
이정도면 다시 들어가도 될거같네요.",1
오늘보합,1
갤럭시s25 잘 팔려서 사봄 ㅋ,1
국장 개판이내,1
이게 뭐냐 진짜….,1
오~ 구조대 왔다!!!! 여기에요!!!! 여기!!!!,2
삼전,1
이제 120선도 깨졌는데 무슨선을 보는건가요?,1
가야겠죠? 손털고....ㅠㅠ,1
천하제일 개잡주가 되어 가는구나..,0
충격하락장 딱! 와 가지고 패닉셀로 45000까지 떨어지면 그때 매수 해야겠다 ~ 딱 보니 멀지 않았네...~~,0
"와~ 진짜
외인,기관 사방이 
적이노 미운털  제대루넹..
뭐가 문제인지...
이재용씨 심각합니당 😢",1
"나 평단이라고 ㅋ55700
왜 자꾸 여기서 놀아!!! 올라가라",2
무야호,1
이야 시장흐름에 관계없이 일관성없게 떨어지는게 잡주중에 잡주 다됐구나 우리 삼전이,0
오늘 8.6까지 가능성 본다,1
가자 삼전 영차영차,2
이제가는거야,1
전고점에내린다..,2
역시 삼성이네 ㅋㅋ,1
기득권 삼전  ㅡ 우리 노동자들이 혼쭐내주자 파업성공해라💙💙💙💙,2
소소하게 사봄 그냥 확떨어져라 평단 확 낮춰버리게,1
인생역전의 기회,2
9시 부터 장 열리는거 아님?,1
ㄷㄷㄷ,1
승리의 삼전,2
"전고점 뚫고 계속 가자!!
안그럼 5초~5중반에서 아가뤼 쭤억~님들 등장한다..예외는 있어야지",2
있는돈 다 곱버스 넣야 하는거 아닌가요?,0
"기회줄때 파세요
구조대올때 손잡고 나가세요",2
어제 4프로 폭등한 만큼 1~2 떨어지면 삼전이 건기ㅣㅇ해지는 단순 조정장이고 오르면 어제 상승 이어가는거라좋음,2
엔비디아 기사 뜨고 바로 하이닉스 내러가고 삼전 오르누 ㅋㅋㅋ,1
파격세일중인가봅니다^^,1
아니 유지도 못하니,1
삼성은 왜 숏이 없을까 만약있었으면 전재산 박고싶네,1
10만전자 가즈아~~~,2
춥다. 자판기 커피 한잔 해야겠다.,1
오늘은 나가자~,2
3만까지 내려오면 전재산 박을게,1
오늘은 올라가는척도 안하네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
"회사에 도둑놈들 밖에 없어요.
여긴 끝났습니다.
경쟁력은 다 하이닉스로 옮겨갔어요",1
과매도면매수하려했는데 아니군,1
"얘 이제  올라갈까요? 좀 사도 되려나?
조언좀 부탁합니다~",2
오 드디어 빨간불이 들어오다니 !!!!,2
뭐쫌 좋은소식없나?,2
재드레곤형아 올라와줘🥵,2
오후 다시 오를것갈아..안팔고 지켜보는중,0
"삼전퀼테스트승인됏나요
엔비댜 납품도 거의다와가는느낌인데",1
5만전자 확정 ㄷㄷ,1
삼성 이제시작이다,1
지금은 매도못하나용..? 국장은 첨이라 죄송합니다!!!!!,0
"너무한거 아냐?
10조 그냥 한방에 다 태워라!!!",1
"앗싸~  드뎌79깻네요   햐~ 3년세월 존버 힘들었어요
하지만 79로 안주하지맙시다  
오늘보다 나은 내일을 위해. 8만 가주아~화이팅",1
다시 가는듯,1
망해자빠져라 재용이개색키는 주주 알기를 손톱에 때만큼도 생각안함,1
냠냠,1
터트릴듯,1
고고,1
실적은 선반영,1
어제 tsmc 삼성은  좋은 파트너다  그들의 기술은 놀라웠다라고 말하느느거보고  황사장한테 충성하기로 함,2
어제는 장난하더니 오늘은 착하네~ 와~~~,1
이게 또 짜증나게 하네,1
만세,1
아주 지x하고있다~ 그냥 수선집이나해라. 재봉질잡주 ㅜㅜ,0
가즈아ㅏㅏㅏ,2
"우리나라 부자나라 그리 던저대는것을 다받아주다니 
개미만세 다같이 던져도 그것을 받쳐주는 개미들이 잇도다",1
똥을 싸는 국장,1
"아직임?
사만전자되면 알려주세요",1
낼은 오른듯,1
7만 가기 진짜 힘드네,0
외인은 오늘도 열심히 매도하네 ㅜ,0
국장은 진짜 답 없네,1
본전에서 뺄거면 주식 왜하는거지,1
향후 한국의 선도기업은 어디가 될거라고 생각하시나요?,1
엘지보다 더한놈들,1
아니 일어나 장열리면 ㅈ댓어 형들,1
ㅜ,1
1억만담구까,1
1 승만….,1
지금부터 사야해,1
아이쒸 쌤썽 이제라도 사야하노? 드가 말아 하...,1
"팁 하나 더 준다…
지금 물려서 물타기 하는 놈들은 돈 버리는거다
당장 버리고 그 돈으로 저녁부터 미국주식이나 해라..",1
코인 폭락; 뭔일이죠?,0
물타기 가보자 쭉쭉 올라라,2
가자,2
ㅎㅎ 가봅시다,1
넘 늦게 들어왔네ㅜㅜ,1
ㅠㅠ 나울어 개물렷,1
"지금 싸보인다고 들어가면 크게 잃습니다ㄷㄷ

12~15조에서 8조 정도로 다들 내리던데

지금 5만원대 주가는 실적발표가 기대가 여전히 반영돼있음

이번주 실적발표때 4만 전자갈거로 예상됨",1
애국심을 이용해 자신들의 이익을 챙기는 세력을 조심해야 함,1
삼전 혼자 하방압력 실화?,1
어제도 끝장에 외국인들 900백이나 팔고 튐!,0
외인 미친듯이 파네;;;,2
대 삼전! 삼전세카이!!!!,1
나라망함? 다빠지네?,0
내일모레 망할 회사처럼 떨어지네,0
왤케꼬라박는거에요?,1
"ㅋㅋㅋ 지금 팔면, 더올라갈것 같아서 안판다 3년동안 존버했는데 몇달을 못버티리?ㅋㅋㅋㅋㅋ 8만가면 바로 판다",1
화이팅,1
"웹캐스팅이라..
낼 10시부터 잼나긋네..
설명자료도 배포하고...ㅎ
주가 요동도 칠테고...",1
버티셔요.,1
"저가
5만전자^^",1
천천히올라가도좋으니까 그냥 평생올라라...,2
에라이 개미들이 팔고 있네요  헐 기다리면 올라갈텐데 ㅠ,1
평단가 58265/ 397주 매집중...,0
"7만원 매수자는 8만개미를 무시했으며
6만원 매수자는 7만개미를 업신여기며
5만원 매수자는 6만개미를 비웃었었다

???: 자 이제 누가 흑우지?",1
"79200원 뭔데 못뚫어
뚫어 뻥~!!!!!",1
"8만이  이렇게  어렵나~~

에고 ㅡㅡ",1
내일 5만7천800원 예상,1
기즈아,1
나두 4만 기다러보자,1
"오늘도 줄먹 분할매도 하고 갑니다.
2월 삼전 수익 85",2
4.5에 재진입 대기중,1
87넘기자~~,1
"삼전은 진짜 덩치값 못한다.
싹슬 봐라..짜증난다 삼전",1
제발 6만,1
차라리 인텔이 나을지도,1
추매가즈아,1
이제 코스피 숏이 롱입니다,1
괜히 다 팔았나? ㅋㅋ,1
안 떨어져서 감사합니다...라고 해야 하나ㅜ ㅠ,1
"미국놈들 이스라엘 놈들 진짜
악의축 이네 ㅋ",1
외인 오늘도 판다.,1
"오늘 매수하기 좋은날인가요?
근데 시드가 없넹 ㅜㅜ",2
"드디어 8만 
9만도 멀지 않았다",1
여기서 삼성 망하라고 고사 지내는 사람들 나중에 진짜 4만전자 되면 내가 4만전자 간다 했지 그랬지 하면서 일침 놓을 거 생각하면,2
천천히올라가보자,2
"오늘 커피값,담배값 챙기고,,ㅎ",1
와,1
카악퉷,1
여기가. 네 자리가  아니란다. 더 높이 올라라  삼성아~~,2
"얼마전에 4만원이 적정가라 썼을때 욕을 그렇게 하던데 난 지금 외국인 파는 거 보고도 평단 낮추겠다고 무지성 매수들어가는 개미들 진짜 이해가 안된다 좋은거 냅두고 알던가격보다 싸다고 들어가는거 무슨 지능일까 진짜? 세상 살기 힘들겠다
안타까워 그냥",2
"최후의 방어선은 발바닥 피부
3만전자  
이마저 무너지면 탈출",0
후퇴!!,0
다들 빨간불인데 힘드넹 ...,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 64000이랑 64100 둘이만 왔다갔다하네 ㅋㅋ,2
"중국이 갑자기 ddr5만들고
같은 삼성은 신제품플래그십에다가 스냅에 마이크론메모리넣고 tsmc에다가 생산요청하고 거절당하질않나 엔비디아 가짜뉴스 터지고 딥시크는 오픈ai에서 정보추출해서 썼다지만 저사양칩으로 어느정도 성능을 낼수있지않을까하는 물음표 날리고가고 진짜 잘된다고 하는게 안보이네요",2
"천천히 뒀다가 한 10퍼오르면 먹고 빠질예정

평단 60500원입니다.
조만간 올라가면 66600원 팔 예정

근데 지지부진 시간끌고 못가면
기회비용때문에라도 걍 묻어놓고
8만전자쯤 되면 팔려구요

올라가긴할텐데 언제가냐가 문제...ㅎㅎ",2
국장은 삼성💙,1
프로그램 순매수라 오늘은 버티겠다,2
에이치엘비에서도 신한공매들이 ㅠ 누르더니 ㄷㄷ,0
"형들 테슬라로 오세요 
잃으신거 오늘 10시반에 한번에 복구되는 부분이세요",1
뭐하는거임,1
좀 정신차려라 현생을 살고,1
휴ᆢ,1
개관들...,1
회사는 좋은대 투자하기에는 안좋은 회사  회사관련된 사람들은 이런걸 알까,2
최악이다,1
이게 왜 사지냐..,1
20년 하반기 22년 하반기 24년 하반기 주가가 똑같네,1
이 회사 망했나요,0
그 삼전이 인텔처럼 동네 바보형이 됐다고..?,1
"재용형님한테 500원줄까나
에라이~~~~^^",1
👍전 국민 단타주 ㅋㅋㅋㅋ,1
이제부터 10만전자 가나요,1
4만찍고 추세보고들어오세요. 당분간 접근금지,1
와.. 오전에 수익줄때 빠지고 다시 잡을걸 그랬네 국장은 진짜 예측이안되네,1
이주식은 크게 불안하지않음,1
오늘 음전할듯?,1
개미는 뚠뚠 오늘도 뚠뚠 까즈아아아아,1
간부들 보면 3만대가 적당하다고 본다,1
55~56에 매수하라,2
7층 살려주세요,0
7만전자 가즈아,2
"60000원대에 사야 겨우 수익 남길수 있음.

절대로 71000원 이상에서 매수 금지.",2
삼성 시미널이다,1
"7년전 삼성 = 반도체 시장 불탐, 메모리만 분기당 영익 10조 이상
지금 삼성 = AI 시장 불탐, 전자 전체 영익 10조 내외

주가가 5만원으로 비슷한게 더 이상한거 아닌가요?",1
개미 털면서 가야함,1
비중 좀 줄여야 겠다 ㅠ.ㅡ,1
기다리면 오를지니.. 당연히 추매 🫠🩵,0
여긴이제 단타영역이 아니네;;,1
칠만전자네 또,1
"폭탄이 터지기 전에 이 순간만을 모면하자는 느낌이 너무 강하게 듬

5만 전자 갈때 들어가신 분은 축하드리나

조만간 크게 터질거 같은 느낌이 듭니다",1
더 떨어져라,1
추매...,0
이거 얼마만의 육만전자냐?,1
외인이 계속매도해서 글러먹음,0
내일 국장은 또 떨어지겠죠 ㅠ,1
진짜개잡주 망해라,0
난배고프다ㅋㅋ,1
5만전자 못참지,1
너희도 끌려내려와라 이몇일 너희가 끌고내려갔의니 너희도 끌려내려와봐야지,1
평단 계속 줄여야지 ㅎ,1
지금 상태로는 8만원 위로 회복될려면 최소 2년이상은 걸릴거 같다..  ㄷㄷ,1
성투요,1
이제 곧 4만전자 될꺼같은데 손절 해야되나요?,0
"본전 복구만 시켜주십쇼...

그럼 다시는 삼전 안사겠슴다...",1
이아이는 어제나 오늘이나,1
"외인들 놀이터라니까

인버스 계속 비중있게 가져가야함

지금 삼성은 어닝쇼크, 전망 때문에 떨어지는 게 아님

경제위기, 전쟁 대비해서 빠지는 거

삼성이 빠진다는 의미는 곧 나머지 주식들도

추락할 예정에 있다는 거

달러, 금 올라가는 속도를 보세요",0
낼름,1
하 팔까말까,1
6만가것네 ㅋㅋ,1
니가 그럼 그렇지…,1
다시 내려오를시 기다리야지 (7만2천시 ),1
버거형들 ㅠ,1
삼전 폼 미쳤다!,2
"멎지게 한번 뛰어 올라보자
개미주의 힘을",2
어제가 저점이었네,0
"노태문 사장님 노태문입니다.
노때문이야...",1
캬 거꾸로만 가자,2
하루하루 오르는거도 내리는거도 찔끔찔끔이네요 ㅋㅋㅋ,1
"아예 그냥 국장하는 저지능아메바들을
손수 척결하시려 결단을 내리셧군요....
대ㅡㅡㅡㅡㅡㅡ윤ㅡㅡㅡㅡㅡㅡㅡㅡ카",1
22일 연속 매도 ㄷㄷ하네,0
주가 방어도 이제 쉽지않나보네ㅎㅎ,1
8땡전자 벽이너무높아보이긴하네,1
더더더올라라ㅏ라,2
집팔고 풀매수함,2
"더이상 기다리기 힘드네요
157주 180만원 손해보고 정리했습니다 ㅠ",0
"골든크로스 발생 개미 털면서 우상향 가주아

전고점 저항이지만 여기 뚫을 것 같음",2
665방어선 무너지면 633까지 고속도로 개방!!,0
와 외인을 이기는 삼전 대박!!!,2
주린이 등장,1
굿,1
뭐여 갑자기?,1
엉차,1
쫄리면죽어야겠지?,1
"최소 3개월은
개인이 미장 투자하는거
막아야하지않나?
달러 줄줄 세잖아",0
외인때메 족쳤네,1
저는 이정도까진 아니고 소소하게 3만전자 봅니다. ㅎㅎ,1
8월중순부터 45일간 25%주식 떨어졌으면 회사가 위기의식을 가져야할듯하네요,1
"-12% 이 정도도 고마워. 조금 더 올라가보자. 
아침부터 너로 인해 설렌다.",2
왜 주문쳤는데 그가격와도 대기인가여,1
호재 있으면 오르는거임? (주식5일차),2
ㄱㅆㄹ기 하나 추가요~,1
4만원에 매수 걸면 되나요?,2
"기고긴 기다림 드디어 올라오는구나
계속 올라가불자",2
"형님들 누님들 안녕하세요 다시 왔어요

1000주까지 25주 !!!",1
ㄱㅅ,1
트럼프 취임식하면 6만전자간다,2
와 삼전 주가 방어 미쳤네 컄ㅋㅋㅋㅋㅋㅋ,1
"칠칠맞게 떨어지는데 이왕 기다린거
칠칠까지 기다려 보렵니다!",1
퍼버벙!!,1
이재용 경영선에 물러나고 전문 기업인 앉히는게 맞아,1
"갑자기 납품 소식은 뭐임?

이게 어떻게 돌아가는거? 가우뚱",1
진짜 몇달 고생한 주주님들 뻥 뚫린 마음으로 보낼수 있다고! 이제 좀,1
징그럽다,1
"9/24일 엔비디아에서 평택공장에 왔다 갔습니다.
더 말이 필요할까 합니다",2
오늘도 서핑중,1
어제아래 55층에서 추매했다고 등시나ㅜㅋ,0
그래 그거야 좋았써,1
30.000만전자간다,2
방어중인가?,1
체결강도 ㄷㄷ..,1
아직도 기대하는 사람들이 있네..,1
"애증의
삼성,,, 물타기 해야되나 고민되네ㅜ",1
